,ts_code,name,industry_detail,industry
344,000839.SZ,中信国安,综合-综合Ⅱ-综合Ⅲ,综合
345,000848.SZ,承德露露,食品饮料-饮料制造-软饮料,食品饮料
346,000850.SZ,华茂股份,纺织服装-纺织制造-棉纺,纺织服装
347,000851.SZ,高鸿股份,通信-通信设备-终端设备,通信
348,000852.SZ,石化机械,机械设备-专用设备-冶金矿采化工设备,机械设备
349,000856.SZ,冀东装备,机械设备-专用设备-其它专用机械,机械设备
350,000858.SZ,五粮液,食品饮料-饮料制造-白酒,食品饮料
351,000859.SZ,国风塑业,化工-塑料-其他塑料制品,化工
352,000860.SZ,顺鑫农业,食品饮料-饮料制造-白酒,食品饮料
353,000861.SZ,海印股份,商业贸易-商业物业经营-一般物业经营,商业贸易
354,000862.SZ,银星能源,公用事业-电力-新能源发电,公用事业
355,000863.SZ,三湘印象,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
356,000868.SZ,ST安凯,汽车-汽车整车-商用载客车,汽车
357,000869.SZ,张裕A,食品饮料-饮料制造-葡萄酒,食品饮料
358,000875.SZ,吉电股份,公用事业-电力-新能源发电,公用事业
359,000876.SZ,新希望,农林牧渔-饲料Ⅱ-饲料Ⅲ,农林牧渔
360,000877.SZ,天山股份,建筑材料-水泥制造Ⅱ-水泥制造Ⅲ,建筑材料
361,000878.SZ,云南铜业,有色金属-工业金属-铜,有色金属
362,000880.SZ,潍柴重机,机械设备-通用机械-内燃机,机械设备
363,000881.SZ,中广核技,化工-化学制品-其他化学制品,化工
364,000882.SZ,华联股份,商业贸易-商业物业经营-一般物业经营,商业贸易
365,000883.SZ,湖北能源,公用事业-电力-水电,公用事业
366,000885.SZ,城发环境,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
367,000886.SZ,海南高速,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
368,000887.SZ,中鼎股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
369,000888.SZ,峨眉山A,休闲服务-景点-自然景点,休闲服务
370,000889.SZ,中嘉博创,通信-通信运营Ⅱ-通信运营Ⅲ,通信
371,000890.SZ,*ST胜尔,非银金融-多元金融Ⅱ-多元金融Ⅲ,非银金融
372,000892.SZ,欢瑞世纪,传媒-文化传媒-影视动漫,传媒
373,000893.SZ,东凌国际,化工-化学制品-钾肥,化工
374,000895.SZ,双汇发展,食品饮料-食品加工-肉制品,食品饮料
375,000897.SZ,津滨发展,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
376,000898.SZ,鞍钢股份,钢铁-钢铁Ⅱ-普钢,钢铁
377,000899.SZ,赣能股份,公用事业-电力-火电,公用事业
378,000900.SZ,现代投资,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
379,000901.SZ,航天科技,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,机械设备
380,000902.SZ,新洋丰,化工-化学制品-复合肥,化工
381,000903.SZ,云内动力,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
382,000905.SZ,厦门港务,交通运输-港口Ⅱ-港口Ⅲ,交通运输
383,000906.SZ,浙商中拓,商业贸易-贸易Ⅱ-贸易Ⅲ,商业贸易
384,000908.SZ,景峰医药,医药生物-化学制药-化学制剂,医药生物
385,000909.SZ,数源科技,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
386,000910.SZ,大亚圣象,轻工制造-家用轻工-家具,轻工制造
387,000911.SZ,ST南糖,农林牧渔-农产品加工-其他农产品加工,农林牧渔
388,000912.SZ,泸天化,化工-化学制品-氮肥,化工
389,000913.SZ,钱江摩托,汽车-其他交运设备Ⅱ-其他交运设备Ⅲ,汽车
390,000915.SZ,山大华特,医药生物-化学制药-化学制剂,医药生物
391,000917.SZ,电广传媒,传媒-文化传媒-有线电视网络,传媒
392,000918.SZ,嘉凯城,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
393,000919.SZ,金陵药业,医药生物-中药Ⅱ-中药Ⅲ,医药生物
394,000920.SZ,南方汇通,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
395,000921.SZ,海信家电,家用电器-白色家电-冰箱,家用电器
396,000922.SZ,佳电股份,电气设备-电机Ⅱ-电机Ⅲ,电气设备
397,000923.SZ,河钢资源,采掘-其他采掘Ⅱ-其他采掘Ⅲ,采掘
398,000925.SZ,众合科技,机械设备-运输设备Ⅱ-铁路设备,机械设备
399,000926.SZ,福星股份,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
400,000927.SZ,*ST夏利,汽车-汽车整车-乘用车,汽车
401,000928.SZ,中钢国际,建筑装饰-专业工程-国际工程承包,建筑装饰
402,000929.SZ,兰州黄河,食品饮料-饮料制造-啤酒,食品饮料
403,000930.SZ,中粮科技,农林牧渔-农产品加工-其他农产品加工,农林牧渔
404,000931.SZ,中关村,医药生物-化学制药-化学制剂,医药生物
405,000932.SZ,华菱钢铁,钢铁-钢铁Ⅱ-普钢,钢铁
406,000933.SZ,神火股份,有色金属-工业金属-铝,有色金属
407,000935.SZ,四川双马,建筑材料-水泥制造Ⅱ-水泥制造Ⅲ,建筑材料
408,000936.SZ,华西股份,化工-化学纤维-涤纶,化工
409,000937.SZ,冀中能源,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
410,000938.SZ,紫光股份,计算机-计算机应用-IT服务,计算机
411,000939.SZ,*ST凯迪,公用事业-电力-新能源发电,公用事业
412,000948.SZ,南天信息,计算机-计算机应用-软件开发,计算机
413,000949.SZ,新乡化纤,化工-化学纤维-粘胶,化工
414,000950.SZ,重药控股,医药生物-医药商业Ⅱ-医药商业Ⅲ,医药生物
415,000951.SZ,中国重汽,汽车-汽车整车-商用载货车,汽车
416,000952.SZ,广济药业,医药生物-化学制药-化学原料药,医药生物
417,000953.SZ,*ST河化,化工-化学制品-氮肥,化工
418,000955.SZ,欣龙控股,纺织服装-纺织制造-其他纺织,纺织服装
419,000957.SZ,中通客车,汽车-汽车整车-商用载客车,汽车
420,000958.SZ,东方能源,公用事业-电力-火电,公用事业
421,000959.SZ,首钢股份,钢铁-钢铁Ⅱ-普钢,钢铁
422,000960.SZ,锡业股份,有色金属-稀有金属-其他稀有小金属,有色金属
423,000961.SZ,中南建设,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
424,000962.SZ,东方钽业,有色金属-金属非金属新材料-金属新材料Ⅲ,有色金属
425,000963.SZ,华东医药,医药生物-化学制药-化学制剂,医药生物
426,000965.SZ,天保基建,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
427,000966.SZ,长源电力,公用事业-电力-火电,公用事业
428,000967.SZ,盈峰环境,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
429,000968.SZ,蓝焰控股,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
430,000969.SZ,安泰科技,有色金属-金属非金属新材料-金属新材料Ⅲ,有色金属
431,000970.SZ,中科三环,有色金属-金属非金属新材料-磁性材料,有色金属
432,000971.SZ,*ST高升,通信-通信设备-通信配套服务,通信
433,000972.SZ,ST中基,农林牧渔-农产品加工-果蔬加工,农林牧渔
434,000973.SZ,佛塑科技,化工-塑料-其他塑料制品,化工
435,000975.SZ,银泰黄金,有色金属-黄金Ⅱ-黄金Ⅲ,有色金属
436,000976.SZ,华铁股份,机械设备-运输设备Ⅱ-铁路设备,机械设备
437,000977.SZ,浪潮信息,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
438,000978.SZ,桂林旅游,休闲服务-景点-自然景点,休闲服务
439,000980.SZ,*ST众泰,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
440,000981.SZ,*ST银亿,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
441,000982.SZ,*ST中绒,纺织服装-纺织制造-其他纺织,纺织服装
442,000983.SZ,西山煤电,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
443,000985.SZ,大庆华科,化工-化学制品-其他化学制品,化工
444,000987.SZ,越秀金控,非银金融-证券Ⅱ-证券Ⅲ,非银金融
445,000988.SZ,华工科技,电子-其他电子Ⅱ-其他电子Ⅲ,电子
446,000989.SZ,九芝堂,医药生物-中药Ⅱ-中药Ⅲ,医药生物
447,000990.SZ,诚志股份,化工-化学制品-其他化学制品,化工
448,000993.SZ,闽东电力,公用事业-电力-水电,公用事业
449,000995.SZ,*ST皇台,食品饮料-饮料制造-白酒,食品饮料
450,000996.SZ,中国中期,汽车-汽车服务Ⅱ-汽车服务Ⅲ,汽车
451,000997.SZ,新大陆,计算机-计算机设备Ⅱ-计算机设备Ⅲ,计算机
452,000998.SZ,隆平高科,农林牧渔-种植业-种子生产,农林牧渔
453,000999.SZ,华润三九,医药生物-中药Ⅱ-中药Ⅲ,医药生物
454,001696.SZ,宗申动力,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
455,001872.SZ,招商港口,交通运输-港口Ⅱ-港口Ⅲ,交通运输
456,001896.SZ,豫能控股,公用事业-电力-火电,公用事业
457,001914.SZ,招商积余,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
458,001965.SZ,招商公路,交通运输-高速公路Ⅱ-高速公路Ⅲ,交通运输
459,001979.SZ,招商蛇口,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
460,002001.SZ,新和成,医药生物-化学制药-化学原料药,医药生物
461,002002.SZ,鸿达兴业,化工-化学原料-氯碱,化工
462,002003.SZ,伟星股份,纺织服装-纺织制造-辅料,纺织服装
463,002004.SZ,华邦健康,化工-化学制品-农药,化工
464,002005.SZ,*ST德豪,电子-光学光电子-LED,电子
465,002006.SZ,精功科技,机械设备-专用设备-其它专用机械,机械设备
466,002007.SZ,华兰生物,医药生物-生物制品Ⅱ-生物制品Ⅲ,医药生物
467,002008.SZ,大族激光,电子-其他电子Ⅱ-其他电子Ⅲ,电子
468,002009.SZ,天奇股份,机械设备-专用设备-其它专用机械,机械设备
469,002010.SZ,传化智联,交通运输-物流Ⅱ-物流Ⅲ,交通运输
470,002011.SZ,盾安环境,家用电器-白色家电-家电零部件,家用电器
471,002012.SZ,凯恩股份,轻工制造-造纸Ⅱ-造纸Ⅲ,轻工制造
472,002013.SZ,中航机电,国防军工-航空装备Ⅱ-航空装备Ⅲ,国防军工
473,002014.SZ,永新股份,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
474,002015.SZ,协鑫能科,公用事业-电力-热电,公用事业
475,002016.SZ,世荣兆业,房地产-房地产开发Ⅱ-房地产开发Ⅲ,房地产
476,002017.SZ,东信和平,通信-通信设备-终端设备,通信
477,002019.SZ,亿帆医药,医药生物-化学制药-化学原料药,医药生物
478,002020.SZ,京新药业,医药生物-化学制药-化学制剂,医药生物
479,002021.SZ,ST中捷,机械设备-专用设备-纺织服装设备,机械设备
480,002022.SZ,科华生物,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
481,002023.SZ,海特高新,国防军工-航空装备Ⅱ-航空装备Ⅲ,国防军工
482,002024.SZ,苏宁易购,商业贸易-专业零售-专业连锁,商业贸易
483,002025.SZ,航天电器,国防军工-航天装备Ⅱ-航天装备Ⅲ,国防军工
484,002026.SZ,山东威达,机械设备-通用机械-机械基础件,机械设备
485,002027.SZ,分众传媒,传媒-营销传播-营销服务,传媒
486,002028.SZ,思源电气,电气设备-高低压设备-高压设备,电气设备
487,002029.SZ,七匹狼,纺织服装-服装家纺-男装,纺织服装
488,002030.SZ,达安基因,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,医药生物
489,002031.SZ,巨轮智能,机械设备-专用设备-其它专用机械,机械设备
490,002032.SZ,苏泊尔,家用电器-白色家电-小家电,家用电器
491,002033.SZ,丽江股份,休闲服务-旅游综合Ⅱ-旅游综合Ⅲ,休闲服务
492,002034.SZ,旺能环境,公用事业-环保工程及服务Ⅱ-环保工程及服务Ⅲ,公用事业
493,002035.SZ,华帝股份,家用电器-白色家电-小家电,家用电器
494,002036.SZ,联创电子,电子-光学光电子-显示器件Ⅲ,电子
495,002037.SZ,保利联合,化工-化学制品-民爆用品,化工
496,002038.SZ,双鹭药业,医药生物-生物制品Ⅱ-生物制品Ⅲ,医药生物
497,002039.SZ,黔源电力,公用事业-电力-水电,公用事业
498,002040.SZ,南京港,交通运输-港口Ⅱ-港口Ⅲ,交通运输
499,002041.SZ,登海种业,农林牧渔-种植业-种子生产,农林牧渔
500,002042.SZ,华孚时尚,纺织服装-纺织制造-棉纺,纺织服装
501,002043.SZ,兔宝宝,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
502,002044.SZ,美年健康,医药生物-医疗服务Ⅱ-医疗服务Ⅲ,医药生物
503,002045.SZ,国光电器,电子-电子制造-电子系统组装,电子
504,002046.SZ,轴研科技,机械设备-通用机械-机械基础件,机械设备
505,002047.SZ,宝鹰股份,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
506,002048.SZ,宁波华翔,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
507,002049.SZ,紫光国微,电子-半导体-集成电路,电子
508,002050.SZ,三花智控,家用电器-白色家电-家电零部件,家用电器
509,002051.SZ,中工国际,建筑装饰-专业工程-国际工程承包,建筑装饰
510,002052.SZ,*ST同洲,家用电器-视听器材-其它视听器材,家用电器
511,002053.SZ,云南能投,化工-化学原料-无机盐,化工
512,002054.SZ,德美化工,化工-化学制品-纺织化学用品,化工
513,002055.SZ,得润电子,电子-电子制造-电子零部件制造,电子
514,002056.SZ,横店东磁,有色金属-金属非金属新材料-磁性材料,有色金属
515,002057.SZ,中钢天源,有色金属-金属非金属新材料-磁性材料,有色金属
516,002058.SZ,威尔泰,电气设备-电气自动化设备-计量仪表,电气设备
517,002059.SZ,云南旅游,休闲服务-旅游综合Ⅱ-旅游综合Ⅲ,休闲服务
518,002060.SZ,粤水电,建筑装饰-基础建设-水利工程,建筑装饰
519,002061.SZ,浙江交科,建筑装饰-基础建设-路桥施工,建筑装饰
520,002062.SZ,宏润建设,建筑装饰-基础建设-城轨建设,建筑装饰
521,002063.SZ,远光软件,计算机-计算机应用-软件开发,计算机
522,002064.SZ,华峰氨纶,化工-化学纤维-氨纶,化工
523,002065.SZ,东华软件,计算机-计算机应用-IT服务,计算机
524,002066.SZ,瑞泰科技,建筑材料-其他建材Ⅱ-耐火材料,建筑材料
525,002067.SZ,景兴纸业,轻工制造-造纸Ⅱ-造纸Ⅲ,轻工制造
526,002068.SZ,黑猫股份,化工-橡胶-炭黑,化工
527,002069.SZ,獐子岛,农林牧渔-渔业-水产养殖,农林牧渔
528,002071.SZ,*ST长城,传媒-营销传播-营销服务,传媒
529,002072.SZ,ST凯瑞,计算机-计算机应用-IT服务,计算机
530,002073.SZ,软控股份,机械设备-专用设备-其它专用机械,机械设备
531,002074.SZ,国轩高科,电气设备-电源设备-储能设备,电气设备
532,002075.SZ,沙钢股份,钢铁-钢铁Ⅱ-特钢,钢铁
533,002076.SZ,*ST雪莱,电子-光学光电子-LED,电子
534,002077.SZ,*ST大港,电子-半导体-集成电路,电子
535,002078.SZ,太阳纸业,轻工制造-造纸Ⅱ-造纸Ⅲ,轻工制造
536,002079.SZ,苏州固锝,电子-半导体-分立器件,电子
537,002080.SZ,中材科技,化工-化学制品-玻纤,化工
538,002081.SZ,金螳螂,建筑装饰-装修装饰Ⅱ-装修装饰Ⅲ,建筑装饰
539,002082.SZ,万邦德,建筑材料-其他建材Ⅱ-其他建材Ⅲ,建筑材料
540,002083.SZ,孚日股份,纺织服装-纺织制造-棉纺,纺织服装
541,002084.SZ,海鸥住工,轻工制造-家用轻工-其他家用轻工,轻工制造
542,002085.SZ,万丰奥威,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
543,002086.SZ,*ST东洋,农林牧渔-渔业-水产养殖,农林牧渔
544,002087.SZ,新野纺织,纺织服装-纺织制造-棉纺,纺织服装
545,002088.SZ,鲁阳节能,建筑材料-其他建材Ⅱ-耐火材料,建筑材料
546,002089.SZ,ST新海,通信-通信设备-通信传输设备,通信
547,002090.SZ,金智科技,电气设备-电气自动化设备-电网自动化,电气设备
548,002091.SZ,江苏国泰,商业贸易-贸易Ⅱ-贸易Ⅲ,商业贸易
549,002092.SZ,中泰化学,化工-化学原料-氯碱,化工
550,002093.SZ,国脉科技,通信-通信设备-通信配套服务,通信
551,002094.SZ,青岛金王,化工-化学制品-日用化学产品,化工
552,002095.SZ,生意宝,传媒-互联网传媒-互联网信息服务,传媒
553,002096.SZ,南岭民爆,化工-化学制品-民爆用品,化工
554,002097.SZ,山河智能,机械设备-专用设备-工程机械,机械设备
555,002098.SZ,浔兴股份,纺织服装-纺织制造-辅料,纺织服装
556,002099.SZ,海翔药业,医药生物-化学制药-化学原料药,医药生物
557,002100.SZ,天康生物,农林牧渔-饲料Ⅱ-饲料Ⅲ,农林牧渔
558,002101.SZ,广东鸿图,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
559,002102.SZ,ST冠福,医药生物-化学制药-化学原料药,医药生物
560,002103.SZ,广博股份,传媒-互联网传媒-移动互联网服务,传媒
561,002104.SZ,恒宝股份,通信-通信设备-终端设备,通信
562,002105.SZ,信隆健康,汽车-其他交运设备Ⅱ-其他交运设备Ⅲ,汽车
563,002106.SZ,莱宝高科,电子-光学光电子-显示器件Ⅲ,电子
564,002107.SZ,沃华医药,医药生物-中药Ⅱ-中药Ⅲ,医药生物
565,002108.SZ,沧州明珠,化工-塑料-其他塑料制品,化工
566,002109.SZ,兴化股份,化工-化学制品-其他化学制品,化工
567,002110.SZ,三钢闽光,钢铁-钢铁Ⅱ-普钢,钢铁
568,002111.SZ,威海广泰,机械设备-专用设备-其它专用机械,机械设备
569,002112.SZ,三变科技,电气设备-高低压设备-中压设备,电气设备
570,002113.SZ,*ST天润,传媒-互联网传媒-移动互联网服务,传媒
571,002114.SZ,罗平锌电,有色金属-工业金属-铅锌,有色金属
572,002115.SZ,三维通信,通信-通信设备-通信配套服务,通信
573,002116.SZ,中国海诚,建筑装饰-基础建设-其他基础建设,建筑装饰
574,002117.SZ,东港股份,轻工制造-包装印刷Ⅱ-包装印刷Ⅲ,轻工制造
575,002118.SZ,紫鑫药业,医药生物-中药Ⅱ-中药Ⅲ,医药生物
576,002119.SZ,康强电子,电子-半导体-半导体材料,电子
577,002120.SZ,韵达股份,交通运输-物流Ⅱ-物流Ⅲ,交通运输
578,002121.SZ,*ST科陆,电气设备-电气自动化设备-计量仪表,电气设备
579,002122.SZ,*ST天马,机械设备-通用机械-机械基础件,机械设备
580,002123.SZ,梦网集团,传媒-互联网传媒-移动互联网服务,传媒
581,002124.SZ,天邦股份,农林牧渔-饲料Ⅱ-饲料Ⅲ,农林牧渔
582,002125.SZ,湘潭电化,化工-化学原料-无机盐,化工
583,002126.SZ,银轮股份,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,汽车
584,002127.SZ,南极电商,商业贸易-专业零售-专业连锁,商业贸易
585,002128.SZ,露天煤业,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,采掘
586,002129.SZ,中环股份,电气设备-电源设备-光伏设备,电气设备
